symbol,name,date,isEnabled,type,iexId
SIGM,Sigma Designs Inc.,2018-04-05,true,cs,6282
SIJ,ProShares UltraShort Industrials,2018-04-05,true,N/A,6283
SIL,Global X Silver Miners,2018-04-05,true,N/A,6284
SILC,Silicom Ltd,2018-04-05,true,cs,6285
SILJ,ETFMG Prime Junior Silver,2018-04-05,true,et,6286
SIM,Grupo Simec S.A.B. de C.V. American Depositary Shares,2018-04-05,true,cs,6287
SIMO,Silicon Motion Technology Corporation,2018-04-05,true,cs,6289
SINA,Sina Corporation,2018-04-05,true,cs,6290
SINO,Sino-Global Shipping America Ltd.,2018-04-05,true,cs,6292
SIR,Select Income REIT,2018-04-05,true,cs,6293
SIRI,Sirius XM Holdings Inc.,2018-04-05,true,cs,6294
SITE,SiteOne Landscape Supply Inc.,2018-04-05,true,cs,10592
SITO,SITO Mobile Ltd.,2018-04-05,true,cs,10385
SIVB,SVB Financial Group,2018-04-05,true,cs,6296
SIVR,ETFS Physical Silver Shares Trust,2018-04-05,true,et,6298
SIX,Six Flags Entertainment Corporation,2018-04-05,true,cs,6299
SIZ,AGFiQ U.S. Market Neutral Size Fund,2018-04-05,true,et,6300
SIZE,iShares Edge MSCI USA Size Factor,2018-04-05,true,N/A,6301
SJB,ProShares Short High Yield,2018-04-05,true,et,6302
SJI,South Jersey Industries Inc.,2018-04-05,true,cs,6305
SJM,J.M. Smucker Company (The),2018-04-05,true,cs,6307
SJNK,SPDR Bloomberg Barclays Short Term High Yield Bond,2018-04-05,true,et,6308
SJR,Shaw Communications Inc.,2018-04-05,true,cs,6309
SJT,San Juan Basin Royalty Trust,2018-04-05,true,cs,6310
SJW,SJW Group (DE),2018-04-05,true,cs,6311
SKF,ProShares UltraShort Financials,2018-04-05,true,N/A,6313
SKIS,Peak Resorts Inc.,2018-04-05,true,cs,9405
SKM,SK Telecom Co. Ltd.,2018-04-05,true,cs,6316
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,2018-04-05,true,N/A,9494
SKT,Tanger Factory Outlet Centers Inc.,2018-04-05,true,cs,6318
SKX,Skechers U.S.A. Inc.,2018-04-05,true,cs,6320
SKY,Skyline Corporation,2018-04-05,true,cs,6321
SKYS,Sky Solar Holdings Ltd.,2018-04-05,true,cs,9320
SKYW,SkyWest Inc.,2018-04-05,true,cs,6322
SKYY,First Trust Cloud Computing ETF,2018-04-05,true,et,6323
SLAB,Silicon Laboratories Inc.,2018-04-05,true,cs,6325
SLB,Schlumberger N.V.,2018-04-05,true,cs,6326
SLCA,U.S. Silica Holdings Inc.,2018-04-05,true,cs,6327
SLCT,Select Bancorp Inc.,2018-04-05,true,cs,4727
SLD,Sutherland Asset Management Corporation,2018-04-05,true,cs,7684
SLDA,Sutherland Asset Management Corporation 7.00% Convertible Senior Notes due 2023,2018-04-05,true,N/A,13261
SLDB,Solid Biosciences Inc.,2018-04-05,true,cs,13975
SLF,Sun Life Financial Inc.,2018-04-05,true,cs,6328
SLG,SL Green Realty Corporation,2018-04-05,true,cs,6329
SLG-I,SL Green Realty Corporation Preferred Series I,2018-04-05,true,ps,6330
SLGL,Sol-Gel Technologies Ltd.,2018-04-05,true,cs,13327
SLGN,Silgan Holdings Inc.,2018-04-05,true,cs,6331
SLIM,The Obesity ETF,2018-04-05,true,N/A,11451
SLM,SLM Corporation,2018-04-05,true,cs,6334
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,2018-04-05,true,ps,6336
SLNO,Soleno Therapeutics Inc.,2018-04-05,true,cs,8709
SLNOW,,2018-04-05,true,N/A,9505
SLP,Simulations Plus Inc.,2018-04-05,true,cs,6337
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,2018-04-05,true,N/A,8013
SLRC,Solar Capital Ltd.,2018-04-05,true,cs,6339
SLS,SELLAS Life Sciences Group Inc.,2018-04-05,true,cs,2749
SLTB,,2018-04-05,true,N/A,9328
SLV,iShares Silver Trust,2018-04-05,true,et,6343
SLVO,Credit Suisse X-Links Silver Call ETN IOPV,2018-04-05,true,N/A,6344
SLVP,iShares MSCI Global Silver Miners Fund,2018-04-05,true,et,6345
SLX,VanEck Vectors Steel,2018-04-05,true,et,6347
SLY,SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML),2018-04-05,true,et,6349
SLYG,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK),2018-04-05,true,et,6350
SLYV,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK,2018-04-05,true,et,6351
SM,SM Energy Company,2018-04-05,true,cs,6352
SMB,VanEck Vectors AMT-Free Short Municipal Index,2018-04-05,true,et,6354
SMBC,Southern Missouri Bancorp Inc.,2018-04-05,true,cs,6355
SMBK,SmartFinancial Inc.,2018-04-05,true,cs,10951
SMCI,Super Micro Computer Inc.,2018-04-05,true,cs,6356
SMCP,AlphaMark Actively Managed Small Cap ETF,2018-04-05,true,N/A,9933
SMDD,UltraPro Short MidCap400,2018-04-05,true,N/A,6357
SMDV,ProShares Russell 2000 Dividend Growers,2018-04-05,true,N/A,9727
SMED,Sharps Compliance Corp.,2018-04-05,true,cs,6358
SMEZ,SPDR EURO STOXX Small Cap,2018-04-05,true,N/A,8692
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),2018-04-05,true,cs,6360
SMG,Scotts Miracle-Gro Company (The),2018-04-05,true,cs,6361
SMH,VanEck Vectors Semiconductor,2018-04-05,true,et,6362
SMHD,ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN due February 6 2045,2018-04-05,true,N/A,9717
SMHI,SEACOR Marine Holdings Inc.,2018-04-05,true,cs,12940
SMI,Semiconductor Manufacturing International Corporation ADR,2018-04-05,true,cs,6363
SMIN,Ishares MSCI India Small Cap,2018-04-05,true,N/A,6364
SMIT,Schmitt Industries Inc.,2018-04-05,true,cs,6365
SMLF,iShares Edge MSCI Multifactor USA Small-Cap,2018-04-05,true,N/A,9950
SMLL,Direxion Daily Small Cap Bull 2X Shares,2018-04-05,true,N/A,9100
SMLP,Summit Midstream Partners LP Representing Limited Partner Interests,2018-04-05,true,cs,6367
SMLV,SPDR SSGA US Small Cap Low Volatility Index,2018-04-05,true,N/A,6368
SMM,Salient Midstream of Beneficial Interest,2018-04-05,true,cs,6369
SMMD,iShares Trust Russell 2500,2018-04-05,true,N/A,13099
SMMF,Summit Financial Group Inc.,2018-04-05,true,cs,6370
SMMT,Summit Therapeutics plc,2018-04-05,true,cs,9718
SMMU,Short Term Municipal Bond Active Exchange-Traded Fund,2018-04-05,true,et,6371
SMMV,iShares Trust,2018-04-05,true,N/A,11800
SMN,ProShares UltraShort Basic Materials,2018-04-05,true,et,6372
SMP,Standard Motor Products Inc.,2018-04-05,true,cs,6373
SMPL,The Simply Good Foods Company,2018-04-05,true,cs,13107
SMPLW,The Simply Good Foods Company Warrant,2018-04-05,true,N/A,13112
SMRT,Stein Mart Inc.,2018-04-05,true,cs,6375
SMSI,Smith Micro Software Inc.,2018-04-05,true,cs,6377
SMTC,Semtech Corporation,2018-04-05,true,cs,6379
SMTS,Sierra Metals Inc.,2018-04-05,true,cs,13121
SMTX,SMTC Corporation,2018-04-05,true,cs,6380
SN,Sanchez Energy Corporation,2018-04-05,true,cs,6381
SNA,Snap-On Incorporated,2018-04-05,true,cs,6382
SNAP,Snap Inc. Class A,2018-04-05,true,cs,12359
SNBR,Sleep Number Corporation,2018-04-05,true,cs,6166
SNCR,Synchronoss Technologies Inc.,2018-04-05,true,cs,6385
SND,Smart Sand Inc.,2018-04-05,true,cs,12020
SNDE,Sundance Energy Australia Limited,2018-04-05,true,cs,8295
SNDR,Schneider National Inc.,2018-04-05,true,cs,12220
SNDX,Syndax Pharmaceuticals Inc.,2018-04-05,true,cs,8513
SNE,Sony Corporation,2018-04-05,true,cs,6387
SNES,SenesTech Inc.,2018-04-05,true,cs,11886
SNFCA,Security National Financial Corporation Class A Common Stock,2018-04-05,true,cs,6388
SNGX,Soligenix Inc.,2018-04-05,true,cs,12195
SNGXW,Soligenix Inc. Warrant,2018-04-05,true,N/A,12196
SNH,Senior Housing Properties Trust,2018-04-05,true,cs,6389
SNHNI,Senior Housing Properties Trust 5.625% Senior Notes due 2042,2018-04-05,true,N/A,6390
SNHNL,Senior Housing Properties Trust 6.25% Senior Notes Due 2046,2018-04-05,true,N/A,11067
SNHY,Sun Hydraulics Corporation,2018-04-05,true,cs,6391
SNLN,Highland/iBoxx Senior Loan ETF,2018-04-05,true,et,6393
SNMP,Sanchez Midstream Partners LP,2018-04-05,true,cs,1158
SNMX,Senomyx Inc.,2018-04-05,true,cs,6394
SNN,Smith & Nephew SNATS Inc.,2018-04-05,true,cs,6395
SNNA,Sienna Biopharmaceuticals Inc.,2018-04-05,true,cs,13180
SNOA,Sonoma Pharmaceuticals Inc.,2018-04-05,true,cs,5087
SNOAW,,2018-04-05,true,N/A,9658
SNP,China Petroleum & Chemical Corporation,2018-04-05,true,cs,6396
SNPS,Synopsys Inc.,2018-04-05,true,cs,6397
SNR,New Senior Investment Group Inc.,2018-04-05,true,cs,9396
SNSR,Global X Internet of Things ETF,2018-04-05,true,N/A,11811
SNSS,Sunesis Pharmaceuticals Inc.,2018-04-05,true,cs,6398
SNV,Synovus Financial Corp.,2018-04-05,true,cs,6401
SNV-C,Synovus Financial Corp. Perp Pfd Ser C Fxd To Fltg,2018-04-05,true,ps,6402
SNX,Synnex Corporation,2018-04-05,true,cs,6403
SNY,Sanofi American Depositary Shares (Each repstg one-half of one),2018-04-05,true,cs,6404
SO,Southern Company (The),2018-04-05,true,cs,6405
SOCL,Global X Social Media ETF,2018-04-05,true,et,6407
SODA,SodaStream International Ltd.,2018-04-05,true,cs,6408
SOFO,Sonic Foundry Inc.,2018-04-05,true,cs,6409
SOGO,Sogou Inc. American Depositary Shares each representing one Class A,2018-04-05,true,cs,13565
SOHO,Sotherly Hotels Inc.,2018-04-05,true,cs,6410
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,11776
SOHOK,Sotherly Hotels LP 7.25% Senior Unsecured Notes Due 2021,2018-04-05,true,N/A,14169
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,13588
SOHU,Sohu.com Inc.,2018-04-05,true,cs,6411
SOI,Solaris Oilfield Infrastructure Inc. Class A,2018-04-05,true,cs,12483
SOIL,Global X Fertilizers/Potash,2018-04-05,true,et,6412
SOJA,,2018-04-05,true,N/A,10674
SOJB,Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076,2018-04-05,true,N/A,11816
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,2018-04-05,true,N/A,13843
SOL,Renesola Ltd. ADR,2018-04-05,true,cs,6413
SON,Sonoco Products Company,2018-04-05,true,cs,6414
SONA,Southern National Bancorp of Virginia Inc.,2018-04-05,true,cs,6415
SONC,Sonic Corp.,2018-04-05,true,cs,6416
SOR,Source Capital Inc.,2018-04-05,true,cs,6419
SORL,SORL Auto Parts Inc.,2018-04-05,true,cs,6420
SOV-C,Santander Holdings USA Inc. Dep Shs repstg 1/1000 Perp Pfd Ser C,2018-04-05,true,ps,6421
SOVB,Cambria Sovereign Bond,2018-04-05,true,N/A,11089
SOXL,Direxion Daily Semiconductor Bull 3x Shares,2018-04-05,true,et,6422
SOXS,Direxion Daily Semiconductor Bear 3x Shares,2018-04-05,true,N/A,6423
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,2018-04-05,true,et,6424
SOYB,Teucrium Soybean Fund ETV,2018-04-05,true,et,6425
SP,SP Plus Corporation,2018-04-05,true,cs,6519
SPA,Sparton Corporation,2018-04-05,true,cs,6426
SPAB,SPDR Portfolio Aggregate Bond,2018-04-05,true,et,4017
SPAR,Spartan Motors Inc.,2018-04-05,true,cs,6428
SPB,Spectrum Brands Holdings Inc.,2018-04-05,true,cs,6429
SPCB,SuperCom Ltd.,2018-04-05,true,cs,7770
SPDN,Direxion Daily S&P 500 Bear 1X Shares,2018-04-05,true,N/A,11445
SPDV,AAM S&P 500 High Dividend Value,2018-04-05,true,N/A,13844
SPDW,SPDR Portfolio Developed World ex-US,2018-04-05,true,et,3071
SPE,Special Opportunities Fund Inc,2018-04-05,true,cs,6433
SPE-B,Special Opportunities Fund Inc. 3.50% Convertible Preferred Stock Series B,2018-04-05,true,ps,11684
SPEM,SPDR Index Shares Fund Portfolio Emerging Markets,2018-04-05,true,et,2926
SPEX,Spherix Incorporated,2018-04-05,true,cs,6435
SPFF,Global X SuperIncome Preferred,2018-04-05,true,et,6437
SPG,Simon Property Group Inc.,2018-04-05,true,cs,6438
SPG-J,Simon Property Group Inc. Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,6439
SPGI,S&P Global Inc.,2018-04-05,true,cs,4385
SPH,Suburban Propane Partners L.P.,2018-04-05,true,cs,6441
SPHB,PowerShares S&P 500 High Beta Portfolio,2018-04-05,true,et,6442
SPHD,PowerShares S&P 500 High Dividend Low Volatility Portfolio,2018-04-05,true,et,6443
SPHQ,PowerShares S&P 500 Quality Portfolio,2018-04-05,true,et,6444
SPHS,Sophiris Bio Inc.,2018-04-05,true,cs,7739
SPI,SPI Energy Co. Ltd.,2018-04-05,true,cs,11023
SPIB,SPDR Portfolio Intermediate Term Corporate Bond,2018-04-05,true,et,3667
SPIL,Siliconware Precision Industries Company Ltd.,2018-04-05,true,cs,6445
SPKE,Spark Energy Inc.,2018-04-05,true,cs,8819
SPKEP,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,12498
SPLB,SPDR Portfolio Long Term Corporate Bond,2018-04-05,true,et,4200
SPLG,SPDR Series Trust Portfolio Large Cap,2018-04-05,true,et,5156
SPLK,Splunk Inc.,2018-04-05,true,cs,6446
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,2018-04-05,true,cs,6447
SPLP-A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,2018-04-05,true,ps,12378
SPLV,PowerShares S&P 500 Low Volatility Portfolio,2018-04-05,true,et,6449
SPLX,ETRACS Monthly Reset 2xLeveraged S&P 500 Total Return ETN,2018-04-05,true,N/A,8487
SPMD,SPDR Portfolio Mid Cap,2018-04-05,true,et,5995
SPMO,PowerShares S&P 500 Momentum Portfolio,2018-04-05,true,N/A,10679
SPMV,PowerShares S&P 500 Minimum Variance Portfolio,2018-04-05,true,N/A,13122
SPN,Superior Energy Services Inc.,2018-04-05,true,cs,6450
SPNE,SeaSpine Holdings Corporation,2018-04-05,true,cs,10099
SPNS,Sapiens International Corporation N.V.,2018-04-05,true,cs,6452
SPOK,Spok Holdings Inc.,2018-04-05,true,cs,7161
SPOT,Spotify Technology S.A.,2018-04-05,true,cs,14213
SPPI,Spectrum Pharmaceuticals Inc.,2018-04-05,true,cs,6454
SPPP,Sprott Physical Platinum and Palladium Trust,2018-04-05,true,cs,6455
SPR,Spirit Aerosystems Holdings Inc.,2018-04-05,true,cs,6459
SPRO,Spero Therapeutics Inc.,2018-04-05,true,cs,13528
SPRT,Support.com Inc.,2018-04-05,true,cs,6462
SPSB,SPDR Portfolio Short Term Corporate Bond,2018-04-05,true,et,6161
SPSC,SPS Commerce Inc.,2018-04-05,true,cs,6463
SPSM,SPDR Portfolio Small Cap,2018-04-05,true,N/A,6975
SPTL,SPDR Portfolio Long Term Treasury,2018-04-05,true,et,6826
SPTM,SPDR Portfolio Total Stock Market,2018-04-05,true,et,6788
SPTN,SpartanNash Company,2018-04-05,true,cs,6464
SPTS,SPDR Portfolio Short Term Treasury,2018-04-05,true,et,6509
SPUN,VanEck Vectors Spin-Off,2018-04-05,true,N/A,10089
SPUU,Direxion Daily S&P 500 Bull 2X Shares,2018-04-05,true,N/A,8671
SPVM,PowerShares S&P 500 Value With Momentum Portfolio,2018-04-05,true,N/A,12762
SPVU,PowerShares S&P 500 Enhanced Value Portfolio,2018-04-05,true,N/A,10680
SPWH,Sportsman's Warehouse Holdings Inc.,2018-04-05,true,cs,8433
SPWR,SunPower Corporation,2018-04-05,true,cs,6467
SPXC,SPX Corporation,2018-04-05,true,cs,6466
SPXE,ProShares S&P 500 Ex-Energy,2018-04-05,true,N/A,10576
SPXL,Direxion Daily S&P 500 Bull 3X Shares,2018-04-05,true,et,6469
SPXN,ProShares S&P 500 Ex-Financials,2018-04-05,true,N/A,10577
SPXS,Direxion Daily S&P 500 Bear 3X,2018-04-05,true,N/A,6470
SPXT,ProShares S&P 500 Ex-Technology,2018-04-05,true,N/A,10578
SPXU,ProShares UltraPro Short S&P500,2018-04-05,true,N/A,6471
SPXV,ProShares S&P 500 Ex-Health Care,2018-04-05,true,N/A,10579
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,2018-04-05,true,cs,3819
SPY,SPDR S&P 500,2018-04-05,true,et,6472
SPYB,SPDR S&P 500 Buyback,2018-04-05,true,N/A,9728
SPYD,SPDR Series Trust Portfolio S&P 500 High Dividend,2018-04-05,true,N/A,10730
SPYG,SPDR Series Trust Portfolio S&P 500 Growth,2018-04-05,true,et,6473
SPYV,SPDR Series Trust Portfolio S&P 500 Value,2018-04-05,true,et,6474
SPYX,SPDR S&P 500 Fossil Fuel Reserves Free,2018-04-05,true,N/A,10887
SQ,Square Inc. Class A,2018-04-05,true,cs,10705
SQBG,Sequential Brands Group Inc.,2018-04-05,true,cs,10911
SQLV,Legg Mason Small-Cap Quality Value ETF,2018-04-05,true,N/A,13123
SQM,Sociedad Quimica y Minera S.A.,2018-04-05,true,cs,6476
SQNS,Sequans Communications S.A. American Depositary Shares each representing one,2018-04-05,true,cs,6478
SQQQ,ProShares UltraPro Short QQQ,2018-04-05,true,et,6479
SQZZ,Active Alts Contrarian ETF,2018-04-05,true,N/A,12488
SR,Spire Inc.,2018-04-05,true,cs,4068
SRAX,Social Reality Inc.,2018-04-05,true,cs,11972
SRC,Spirit Realty Capital Inc.,2018-04-05,true,cs,6481
SRC-A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,13512
SRCE,1st Source Corporation,2018-04-05,true,cs,6482
SRCI,SRC Energy Inc.,2018-04-05,true,cs,6640
SRCL,Stericycle Inc.,2018-04-05,true,cs,6483
SRCLP,Stericycle Inc. Depository Receipt,2018-04-05,true,ps,10540
SRDX,Surmodics Inc.,2018-04-05,true,cs,6484
SRE,Sempra Energy,2018-04-05,true,cs,6485
SRE-A,Sempra Energy 6% Mandatory Convertible Preferred Stock Series A,2018-04-05,true,ps,14018
SRET,Global X SuperDividend REIT ETF,2018-04-05,true,N/A,9833
SREV,ServiceSource International Inc.,2018-04-05,true,cs,6486
SRF,Cushing Energy Income Fund of Beneficial Interest,2018-04-05,true,cs,6487
SRG,Seritage Growth Properties Class A,2018-04-05,true,cs,10107
SRG-A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,2018-04-05,true,ps,13937
SRI,Stoneridge Inc.,2018-04-05,true,cs,6488
SRLN,SPDR Blackstone GSO Senior Loan,2018-04-05,true,N/A,6489
SRLP,Sprague Resources LP representing Limited Partner Interests,2018-04-05,true,cs,7872
SRNE,Sorrento Therapeutics Inc.,2018-04-05,true,cs,8048
SRPT,Sarepta Therapeutics Inc.,2018-04-05,true,cs,6490
SRRA,Sierra Oncology Inc.,2018-04-05,true,cs,10295
SRS,ProShares UltraShort Real Estate,2018-04-05,true,N/A,6491
SRT,StarTek Inc.,2018-04-05,true,cs,6492
SRTS,Sensus Healthcare Inc.,2018-04-05,true,cs,11068
SRTSW,Sensus Healthcare Inc. Warrant,2018-04-05,true,N/A,11654
SRTY,ProShares UltraPro Short Russell2000,2018-04-05,true,N/A,6493
SRV,Cushing MLP & Infrastructure Total Return Fund,2018-04-05,true,cs,6494
SSB,South State Corporation,2018-04-05,true,cs,6117
SSBI,Summit State Bank,2018-04-05,true,cs,6495
SSC,Seven Stars Cloud Group Inc.,2018-04-05,true,cs,7658
SSD,Simpson Manufacturing Company Inc.,2018-04-05,true,cs,6496
SSFN,Stewardship Financial Corp,2018-04-05,true,cs,6497
SSG,ProShares UltraShort Semiconductors,2018-04-05,true,et,6498
SSI,Stage Stores Inc.,2018-04-05,true,cs,6500
SSKN,Strata Skin Sciences Inc.,2018-04-05,true,cs,4319
SSL,Sasol Ltd. American Depositary Shares,2018-04-05,true,cs,6501
SSLJ,SSLJ.com Limited,2018-04-05,true,cs,13742
SSNC,SS&C Technologies Holdings Inc.,2018-04-05,true,cs,6503
SSNT,SilverSun Technologies Inc.,2018-04-05,true,cs,12800
SSO,ProShares Ultra S&P500,2018-04-05,true,et,6505
SSP,E.W. Scripps Company (The),2018-04-05,true,cs,6506
SSRM,SSR Mining Inc.,2018-04-05,true,cs,6507
SSTI,ShotSpotter Inc.,2018-04-05,true,cs,12876
SSTK,Shutterstock Inc.,2018-04-05,true,cs,6510
SSW,Seaspan Corporation,2018-04-05,true,cs,6511
SSW-D,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands),2018-04-05,true,ps,8801
SSW-E,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series E (Marshall Islands),2018-04-05,true,ps,8802
SSW-G,Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,2018-04-05,true,ps,11506
SSW-H,Seaspan Corporation 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,2018-04-05,true,ps,11722
SSWA,Seaspan Corporation 7.125% Notes due 2027,2018-04-05,true,N/A,13638
SSWN,Seaspan Corporation 6.375% Notes due 2019,2018-04-05,true,N/A,8803
SSY,SunLink Health Systems Inc.,2018-04-05,true,cs,6512
SSYS,Stratasys Ltd.,2018-04-05,true,cs,6513
ST,Sensata Technologies Holding plc,2018-04-05,true,cs,14323
STAA,STAAR Surgical Company,2018-04-05,true,cs,6515
STAF,Staffing 360 Solutions Inc.,2018-04-05,true,cs,10628
STAG,Stag Industrial Inc.,2018-04-05,true,cs,6516
STAG-B,Stag Industrial Inc. Cum Pfd Ser B,2018-04-05,true,ps,6518
STAG-C,Stag Industrial Inc. 6.875% Series C Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,11159
STAR,iStar Inc.,2018-04-05,true,cs,6212
STAR-D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,6213
STAR-G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,6216
STAR-I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,6217
STAY,Extended Stay America Inc.,2018-04-05,true,cs,8070
STB,Student Transportation Inc,2018-04-05,true,cs,6520
STBA,S&T Bancorp Inc.,2018-04-05,true,cs,6521
STBZ,State Bank Financial Corporation.,2018-04-05,true,cs,6522
STC,Stewart Information Services Corporation,2018-04-05,true,cs,6523
STCN,Steel Connect Inc.,2018-04-05,true,cs,4442
STDY,SteadyMed Ltd.,2018-04-05,true,cs,9805
STE,STERIS plc,2018-04-05,true,cs,10800
STFC,State Auto Financial Corporation,2018-04-05,true,cs,6529
STG,Sunlands Online Education Group American Depositary Shares representing Class A,2018-04-05,true,cs,14195
STI,SunTrust Banks Inc.,2018-04-05,true,cs,6530
STI+A,SunTrust Banks Inc. Class A Warrant (Expiring December 31 2018),2018-04-05,true,N/A,7976
STI+B,SunTrust Banks Inc. Class B Warrant (Expiring November 14 2018),2018-04-05,true,N/A,7977
STI-A,SunTrust Banks Inc. Dep Shs repstg 1/4000 Perpetual Pfd Stk Ser A,2018-04-05,true,ps,6531
STIP,iShares 0-5 Year TIPS Bond,2018-04-05,true,et,6533
STK,Columbia Seligman Premium Technology Growth Fund Inc,2018-04-05,true,cs,6535
STKL,SunOpta Inc.,2018-04-05,true,cs,6536
STKS,The ONE Group Hospitality Inc.,2018-04-05,true,cs,9975
STL,Sterling Bancorp,2018-04-05,true,cs,5269
STL-A,Sterling Bancorp Depositary Shares Series A,2018-04-05,true,ps,13474
STLD,Steel Dynamics Inc.,2018-04-05,true,cs,6539
STLR,Stellar Acquisition III Inc.,2018-04-05,true,cs,11932
STLRU,Stellar Acquisition III Inc. Unit,2018-04-05,true,su,11580
STLRW,Stellar Acquisition III Inc. Warrants,2018-04-05,true,N/A,11939
STM,STMicroelectronics N.V.,2018-04-05,true,cs,6541
STML,Stemline Therapeutics Inc.,2018-04-05,true,cs,6542
STMP,Stamps.com Inc.,2018-04-05,true,cs,6543
STN,Stantec Inc,2018-04-05,true,cs,6544
STNG,Scorpio Tankers Inc.,2018-04-05,true,cs,6546
STNL,Sentinel Energy Services Inc.,2018-04-05,true,cs,13949
STNLU,Sentinel Energy Services Inc. Unit,2018-04-05,true,su,13696
STNLW,Sentinel Energy Services Inc. Warrant,2018-04-05,true,N/A,13956
STO,Statoil ASA,2018-04-05,true,cs,6548
STON,StoneMor Partners L.P. Rep Limited Partnership Interests,2018-04-05,true,cs,6549
STOR,STORE Capital Corporation,2018-04-05,true,cs,9208
STOT,SPDR DoubleLine Short Duration Total Return Tactical,2018-04-05,true,N/A,11233
STPP,iPath US Treasury Steepener ETN,2018-04-05,true,et,6551
STPZ,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,2018-04-05,true,et,6552
STRA,Strayer Education Inc.,2018-04-05,true,cs,6554
STRL,Sterling Construction Company Inc,2018-04-05,true,cs,6556
STRM,Streamline Health Solutions Inc.,2018-04-05,true,cs,6557
STRS,Stratus Properties Inc.,2018-04-05,true,cs,6560
STRT,Strattec Security Corporation,2018-04-05,true,cs,6561
STT,State Street Corporation,2018-04-05,true,cs,6567
STT-C,State Street Corporation Dep Shs Representing 1/4000 Ownership Int In Sh Non Cum (Perpertual Pfd Stk Ser C),2018-04-05,true,ps,6568
STT-D,State Street Corporation Depositary Shares Series D,2018-04-05,true,ps,8436
STT-E,State Street Corporation Depository Shares Series E,2018-04-05,true,ps,9549
STT-G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,2018-04-05,true,ps,11240
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,2018-04-05,true,cs,6570
STX,Seagate Technology PLC,2018-04-05,true,cs,6571
STZ,Constellation Brands Inc.,2018-04-05,true,cs,6573
STZ.B,Constellation Brands Inc.,2018-04-05,true,cs,6574
SU,Suncor Energy Inc.,2018-04-05,true,cs,6575
SUB,iShares Short-Term National Muni Bond,2018-04-05,true,et,6576
SUI,Sun Communities Inc.,2018-04-05,true,cs,6578
SUM,Summit Materials Inc. Class A,2018-04-05,true,cs,9649
SUMR,Summer Infant Inc.,2018-04-05,true,cs,6580
SUN,Sunoco LP representing limited partner interests,2018-04-05,true,cs,6588
SUNS,Solar Senior Capital Ltd.,2018-04-05,true,cs,6583
SUNW,Sunworks Inc.,2018-04-05,true,cs,9790
SUP,Superior Industries International Inc. (DE),2018-04-05,true,cs,6584
SUPN,Supernus Pharmaceuticals Inc.,2018-04-05,true,cs,6585
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,2018-04-05,true,cs,11351
SUSA,iShares MSCI USA ESG Select,2018-04-05,true,et,3931
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,2018-04-05,true,N/A,13124
SUSC,iShares ESG USD Corporate Bond ETF,2018-04-05,true,N/A,13125
SVA,Sinovac Biotech Ltd.,2018-04-05,true,cs,6592
SVBI,Severn Bancorp Inc,2018-04-05,true,cs,6593
